index,title,href,body,date
130,"Lonika Bytta🇮🇩🇮🇩 on Twitter: ""Pak Ganjar Sosok Pemimpin Yang Peduli ...",https://twitter.com/LonikaBytta/status/1632298615736786949,Pak Ganjar Sosok Pemimpin Yang Peduli Rakyat. Sprei Tanah Merah PSSI Jaring Aspirasi Liga 2 Gen 3 Tinggalin Kamarku PARK JISUNG 日曜の午後 大千秋楽 グラスラ 風呂サー 大阪城S WIN5 俺の股間 カポエラー プールの水 予測最大値の5 グルージャ 吾郎さん . 05 Mar 2023 08:34:51,3/5/2023
131,"Petuah Negeri 🇮🇩 on Twitter: ""Pak Ganjar Pemimpin Gercep. Sprei Tanah ...",https://twitter.com/PetuahNegeri/status/1632301251160596480,"""Pak Ganjar Pemimpin Gercep. Sprei Tanah Merah Tinggalin Anies Arhan Liga 2 Kamarku Gen 3 Minggu Sore WIN5 大千秋楽 大阪城S 大千穐楽 吾郎さん シャディク 俺の股間 予測最大値の5 プールの水 マーサおばさん 風呂サー""",3/5/2023
132,"Bytta Lonika🇮🇩🇮🇩 on Twitter: ""Pak Ganjar Pemimpin Yang Peduli Rakyat ...",https://twitter.com/ByttaLonika/status/1632298024830640129,Pak Ganjar Pemimpin Yang Peduli Rakyat. Sprei Tanah Merah PSSI Jaring Aspirasi Liga 2 Gen 3 Tinggalin Kamarku PARK JISUNG 日曜の午後 大千秋楽 グラスラ 風呂サー 大阪城S WIN5 俺の股間 カポエラー プールの水 予測最大値の5 グルージャ 吾郎さん ...,3/5/2023
133,Ganjar Pranowo on Twitter,https://twitter.com/ganjarpranowo/status/1632539123998400512,Ganjar Pranowo. @ganjarpranowo. Sebagai Ketua Umum Kagama saya melantik Pengurus Cabang Kagama di Wilayah Sumatera Utara semalam. Saya berharap Kagama Sumut mampu menjalankan fungsi pengabdian masyarakat dan bekerjasama dengan berbagai lembaga dalam mendorong perkembangan ekonomi di Sumatera Utara. ... Maturnuwun sak derenge pak Ganjar. 2.,3/6/2023
134,"Ganjar Pranowo on Twitter: ""Selamat Prof Muryanto Amin atas pengukuhan ...",https://twitter.com/ganjarpranowo/status/1632707016539119616,Selamat Prof Muryanto Amin atas pengukuhan guru besar hari ini. Sahabat saya ini rektor Universitas Sumatera Utara. Gagasan tentang digitalisasi partai politik sepertinya harus segera diaplikasikan agar setiap parpol mampu merespon cepat keinginan masyarakat. 06 Mar 2023 11:37:41,3/6/2023
135,"Menurut Survei, Ganjar Jadi Bacapres Paling Mampu Atasi ... - Twitter",https://twitter.com/geloraco/status/1632762650580127750,"Menurut Survei, Ganjar Jadi Bacapres Paling Mampu Atasi Masalah Perekonomian di Indonesia. 06 Mar 2023 15:18:45 Menurut Survei, Ganjar Jadi Bacapres Paling Mampu Atasi Masalah Perekonomian di Indonesia ... Menurut Survei, Ganjar Jadi Bacapres Paling Mampu Atasi Masalah Perekonomian di Indonesia. 06 Mar 2023 15:18:45 ...",3/6/2023
136,"Chusnul ch💞timah on Twitter: ""PESTA RAKYAT GANJAR PRANOWO IS BACK ...",https://twitter.com/ch_chotimah2/status/1632637840688582656,"PESTA RAKYAT GANJAR PRANOWO IS BACK !!! Kali hadir di Kebon Gede, Kota Palembang pada 11 Maret 2023. Menampilkan sederet artis ternama dan doorprize menarik. Acaranya gratis! Yuk hadir ajak saudara dan sahabat, mari isi demokrasi kita dgn kegembiraan. #GanjarPranowoPalembang . 06 Mar 2023 07:02:48",3/6/2023
137,"โДН Ж฿ΔLΣЮ on Twitter: ""Makin Tak Terbendung !! Dari AS untuk ...",https://twitter.com/_Umamlik/status/1632705479972364291,Makin Tak Terbendung !! Dari AS untuk @ganjarpranowo Para Diaspora Indonesia mendeklarasikan mendukung Pak Ganjar untuk ikut Menjadi Bacapres 2024 Wahhh semakin bikin Sebelah Ketat ketir 😛 Semua akan Ganjar Pada Waktunya Gassspoooo gyusss Rt Kerasss 💪💪 . 06 Mar 2023 11:31:35,3/6/2023
138,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Pak Ganjar kenapa ...",https://twitter.com/Sherin_Tiara/status/1632994407442948102,"Pak Ganjar kenapa ketemu orang random mlu kelakuannya, tiap disuruh pilih apa ujung2nya pada minta HP🤣 Hp kentang mau ganti hp baru emang paling benar tuh orang, otaknya brilian, kapan lagi dapat hp dari Pak @ganjarpranowo😍 Pak Ganjar memang Pemimpin humble ️ #GANTARI 🇲🇨 .",3/7/2023
139,"Menurut Survei KIC, Ganjar Jadi Bacapres Paling Mampu Atasi ... - Twitter",https://twitter.com/OposisiCerdas/status/1632906050092564480,"Menurut Survei KIC, Ganjar Jadi Bacapres Paling Mampu Atasi Masalah Perekonomian di Indonesia. 07 Mar 2023 00:48:34",3/7/2023
140,"Chusnul ch💞timah on Twitter: ""Pemimpin, Kebijakan2nya jelas bermanfaat ...",https://twitter.com/ch_chotimah2/status/1632959603251240961,"Pemimpin, Kebijakan2nya jelas bermanfaat unk rakyat, kalo bikin celaka rakyat seperti beri IMB diarea berbahaya dan ilegal, itu penjahat. Dulu Desa Kembanglangit Bak ...",3/7/2023
141,"Jhon Sitorus on Twitter: ""Secara matematis, pasangan Ganjar-Prabowo ...",https://twitter.com/Miduk17/status/1633745188056358914,"Secara matematis, pasangan Ganjar-Prabowo bisa MENANG 1 putaran di Pilpres 2024 Prabowo adl sosok lama yang memiliki konstituen yg LOYALITASNYA tinggi Ganjar mewarisi Jokowi, baik secara KARAKTER maupun REKAM JEJAK memiliki nilai yg hampir sepadan Keduanya saling melengkapi . 09 Mar 2023 08:23:01",3/9/2023
142,Sahabat Ganjar - Official on Twitter,https://twitter.com/sahabatganjar/status/1633671090122915841,"Program ini untuk mendukung pengembangan para pelaku usaha mikro, kecil dan menengah (UMKM), dan memberikan kebermanfaatan kepada mereka. #sahabatganjar #ganjarpranowo #Ganjar",3/9/2023
143,"CNN Indonesia on Twitter: ""PDIP Soal Pertemuan Prbowo, Ganjar dan ...",https://twitter.com/CNNIndonesia/status/1633837755204780034,"PDIP Soal Pertemuan Prbowo, Ganjar dan Jokowi: Jangan Dikaitkan Pemilu. 09 Mar 2023 14:30:50",3/9/2023
144,"CNN Indonesia on Twitter: ""Istana Ungkap Alasan Jokowi Ajak Prabowo ...",https://twitter.com/CNNIndonesia/status/1633958520864505856,Istana Ungkap Alasan Jokowi Ajak Prabowo saat Panen Raya Bareng Ganjar. 09 Mar 2023 22:30:43,3/9/2023
145,"Ganjar Pranowo on Twitter: ""Indonesia lumbung pangan dunia, siap! https ...",https://twitter.com/ganjarpranowo/status/1633688066463518720,"Ganjar Pranowo. @ganjarpranowo. Indonesia lumbung pangan dunia, siap! Translate Tweet. 4:36 AM · Mar 9, 2023 ...",3/9/2023
146,"Sahabat Ganjar - Official on Twitter: ""Hari Sabtu Tanggal 11 Maret pada ...",https://twitter.com/sahabatganjar/status/1633714107923955713,"Hari Sabtu Tanggal 11 Maret pada kemana? Dari pada gak ada tujuan mending datang ke Pesta Rakyat Ganjar Pranowo #5 di Kebon Gede Venue, Palembang, Sumatera Selatan!! Acara ini akan menghadirkan Pee Wee Gaskins, Indah Yastami dan Kopral Jono. #sahabatganjar #saksikanGPPalembang . 09 Mar 2023 06:19:30",3/9/2023
147,"detikcom on Twitter: ""Momen akrab Prabowo dan Ganjar saat panen raya di ...",https://twitter.com/detikcom/status/1633749335346413570,"Momen akrab Prabowo dan Ganjar saat panen raya di Kebumen, dinilai tak bisa dilepaskan dari Pilpres 2024. Apakah hal ini bisa jadi kode keduanya akan berduet? 09 Mar 2023 08:39:29",3/9/2023
148,"Chusnul ch💞timah on Twitter: ""Ganjar selama jd Gub Jateng sdh membangun ...",https://twitter.com/ch_chotimah2/status/1633792685361483777,"""Ganjar selama jd Gub Jateng sdh membangun 71 Puskesmas. Lalu sy tanya baik2, @aniesbaswedan selama jd Gub DKI dgn APBD terbesar se-Indonesia, sdh bangun brp puskesmas? BuzzeRPnya ngamuk2.🤦 Pdhl tinggal bilang sdh bangun 1 biji apa susah sih. Sampaikan kebenaran ga usah…""",3/9/2023
149,"SMRC: Kans Prabowo Duet dengan Ganjar Besar, Demi lawan Anies ... - Twitter",https://twitter.com/KompasTV/status/1634036238184509440,"SMRC: Kans Prabowo Duet dengan Ganjar Besar, Demi lawan Anies di Pilpres 2024. 10 Mar 2023 03:39:32",3/10/2023
150,"GP24P on Twitter: ""Menang Satu Putaran Koalisi Merah Putih PDIP👉Merah ...",https://twitter.com/KakekHalal/status/1634023453241262080,Menang Satu Putaran Koalisi Merah Putih PDIP👉Merah Gerindra👉Putih Ganjar Pranowo - Prabowo Subianto Ganjar Pranowo👉Capres Prabowo Subianto👉Cawapres . 10 Mar 2023 02:48:44 ...,3/10/2023
151,"🇮🇩🇲🇨 MARQUEZ 🇲🇨🇲🇨 on Twitter: ""Pengamat Katakan Ganjar Pranowo Anak ...",https://twitter.com/MARQUEZ__93/status/1634159141936832517,"Pengamat Katakan Ganjar Pranowo Anak Emas Presiden Jokowi, Ya Iyalah Ganjar Pranowo Mempunyai Pengalaman Segudang Kader Partai, Anggota DPR 2 Periode, Gubernur 2 Periode, Ketua KAGAMA. Ayo Sahabat Twit Kita Sukseskan GP Presiden RI 2024 Jaga Kekompakan. Ayo Kita Saling Follow . 10 Mar 2023 11:47:55",3/10/2023
152,"Susan Kiara on Twitter: ""Iya sih, Bapak Prabowo semakin dipercaya jadi ...",https://twitter.com/SusanKiara2/status/1634063346696847361,"Iya sih, Bapak Prabowo semakin dipercaya jadi pemimpin sebab bisa mengelola kerja terbaik, integritas, dan kompetensinya untuk bangsa. @prabowo @gerindra IkutPakde Prabowo-Ganjar Bikin Adem Lihatnya . 10 Mar 2023 05:27:15",3/10/2023
153,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Mantul kan kinerja ...",https://twitter.com/Sherin_Tiara/status/1634195687473831937,Mantul kan kinerja seorang Ganjar Pranowo Gubernur Jateng yg bisa jadi panutan bagi Pemimpin daerah lainnya untk bs terus berkontribusi besar bagi daerah yg dipimpinnya. Lihat saja Tambak Udang di Kebumen kini jadi percontohan Nasional yg diresmikan Presiden Jokowi😍 #GANTARI 🇲🇨 .,3/10/2023
154,"ceriaselalu😍🇮🇩 on Twitter: ""Ini dolan ke sawah bukan sembarang dolan ...",https://twitter.com/siticeriaselalu/status/1634039250525253632,"Ini dolan ke sawah bukan sembarang dolan tapi ada makna makna tersirat disana, diantara canda tawa para pemimpin Beliau2 bakalan menjadikan Indonesia sbg lumbung pangan dunia Juga tersirat bhwa masih ada Ganjar setelah Jokowi #GANTARI🇮🇩 . 10 Mar 2023 03:51:30",3/10/2023
155,"bujang on Twitter: ""Seruan gotong royong kembali digaungkan oleh ...",https://twitter.com/BujangeGR/status/1634553717767946240,Seruan gotong royong kembali digaungkan oleh ratusan warga di Kabupaten Gowa dalam kegiatan kerja bakti dari Sahabat Ganjar. Kerja bakti kali ini berfokus membersihkan lingkungan pemakaman setempat. #GanjarPranowo #SahabatGanjar #GanjarPilihanRakyat #SulawesiSelatan,3/11/2023
156,SERUAN H7 on Twitter,https://twitter.com/seruanhl/status/1634382674151481346,"""Menteri BUMN Erick Thohir dinilai sebagai cawapres yang sangat fleksibel. Karena, berpotensi untuk diusung sebagai cawapres dari dua kandidat capres potensial, yakni Ganjar Pranowo dan Prabowo Subianto. Mantap Pak @erickthohir 👍👍 #BangkitBersamaET""",3/11/2023
157,"SAHABAT GANJAR OFFICIAL on Twitter: ""Kanker Payudara menjadi salah satu ...",https://twitter.com/IDSahabatGanjar/status/1634473579889967107,"Kanker Payudara menjadi salah satu penyakit dengan ribuan kasus kematian yang terjadi di Indonesia. Sahabat Ganjar pada kesempatan ini menggelar workshop pencegahan kanker payudara di Kabupaten Bone, Sulawesi Selatan. #GanjarPranowo #SahabatGanjar #GanjarPilihanRakyat . 11 Mar 2023 08:37:23",3/11/2023
158,"Chusnul ch💞timah on Twitter: ""Ganjar terus dpt dukungan dan doa tnp ...",https://twitter.com/ch_chotimah2/status/1634388099349516288,Ganjar terus dpt dukungan dan doa tnp harus menjelekkan bangsa sendiri dihdpn bangsa lain. Rakyat tau mana pemimpin bangsa dan mana pengkhianat bangsa(t).,3/11/2023
159,"Kabar Burung 45 🇮🇩 on Twitter: ""Pak Ganjar Pemimpin Cerdas dan Peduli ...",https://twitter.com/KabarBurung45/status/1634413355732533248,Pak Ganjar Pemimpin Cerdas dan Peduli Rakyat. sambo pembunuh baterai 5000mah bikin adem lihatnya eliezer irish bella umur 15 teh gelas jaksel siang,3/11/2023
160,"Suara Indonesia on Twitter: ""Pak Jokowi dan Pak Ganjar nih bos ! dua ...",https://twitter.com/Suara62/status/1634395003614285824,"""Pak Jokowi dan Pak Ganjar nih bos ! dua pemimpin terbaik Indonesia dan Jateng. Irish Bella Umur 15 JOHNNY SUH bikin adem lihatnya Teh Gelas Jaksel #Ganjar #ganjarpranowo #GanjarHebat #19years #TheGlory2 #수수행_도경수_안보면섭섭행 #ยิ้มทั้งน้ําตา #NCTDREAM_THEDREAMSHOW2_in_BKK""",3/11/2023
161,Hashim: Tak Mungkin Prabowo Jadi Cawapres Ganjar di Pilpres 2024 - Twitter,https://twitter.com/CNNIndonesia/status/1634875056261087235,Hashim: Tak Mungkin Prabowo Jadi Cawapres Ganjar di Pilpres 2024. 12 Mar 2023 11:12:42,3/12/2023
162,"Muhiqbal on Twitter: ""Ada 3 Capres di Pilpres 2024 Siapa Pilihan Anda ...",https://twitter.com/MuhiqR/status/1634849412253110272,Ada 3 Capres di Pilpres 2024 Siapa Pilihan Anda : 1. Prabowo Subianto 👉 Retweet 2. Ganjar Pranowo 👉 Like 3. ANIES BASWEDAN 👉 Kutip Tweet,3/12/2023
163,Relawan Prabowo-Ganjar Indonesia Bersatu (ProGib) untuk ... - Twitter,https://twitter.com/detikcom/status/1634820651117576198,Relawan Prabowo-Ganjar Indonesia Bersatu (ProGib) untuk Indonesia Berkelanjutan mendeklarasikan dukungan untuk duet Prabowo Subianto dan Ganjar Pranowo. 12 Mar 2023 07:36:31,3/12/2023
164,"Hensat: Lucu, Jokowi Mau Ganjar Capres tapi Enggak Punya Tiket - Twitter",https://twitter.com/geloraco/status/1634867296001986561,"Hensat: Lucu, Jokowi Mau Ganjar Capres tapi Enggak Punya Tiket. 12 Mar 2023 10:41:52",3/12/2023
165,"detikcom on Twitter: ""Elektabilitas Anies Baswedan unggul di atas ...",https://twitter.com/detikcom/status/1634768783628705798,Elektabilitas Anies Baswedan unggul di atas Prabowo Subianto dan hingga Ganjar versi survei Indonesia Political Opinion (IPO). NasDem tak jemawa. 12 Mar 2023 04:10:25,3/12/2023
166,"Bang #NalaR ®️ ☕ on Twitter: ""Yang pasti dia hanya bisa menang pakai ...",https://twitter.com/Paltiwest/status/1634904616596013056,Yang pasti dia hanya bisa menang pakai politik identitas.. Di pilpres kalau lawannya Puan pasti dia pakai identitas pemimpin di Islam itu perempuan.. Makanya dia pusing kalau lawannya Prabowo atau Ganjar.. 12 Mar 2023 13:10:10,3/12/2023
167,"Musni Umar on Twitter: ""Presiden Jokowi ajak Prabowo &amp; Ganjar panen ...",https://twitter.com/musniumar/status/1635219022966034434,Presiden Jokowi ajak Prabowo & Ganjar panen raya padi di Ngawi. ... PBB dekati PDIP. PDIP akan calonkan kadernya di Pilpres 2024. Nasib KIB bubar? PAN tunggu petunjuk Jokowi ... Klik You Tube Subscribe Tonton https:// youtu.be/erqK3-bu-Y0. youtube.com. ... sdh ngak ada kerjaan jd skrg kerjanya bolak balik kartu Capres (kebanyakan cuma asumsi ...,3/13/2023
168,"Brother Djon on Twitter: ""13 Maret 2023. Direktur IPO Dedi Kurnia Syah ...",https://twitter.com/brother_djon/status/1635408282096660480,"13 Maret 2023. Direktur IPO Dedi Kurnia Syah. Ekektabilitas Bakal Capres Anies Baswedan berada diurutan pertama. Anies mampu mengunguli Ganjar dan Prabowo. 1. Anies 34,7 % 2. Ganjar 29,6 % 3. Prabowo 26,7 % Naiknya elektabilitas Anies krn deklarasi oleh ke 3 partai pendukung . 13 Mar 2023 22:31:33",3/13/2023
169,"kumparan on Twitter: ""Ganjar Pranowo dianggap sebagai tokoh yang mampu ...",https://twitter.com/kumparan/status/1635120042076680201,"Ganjar Pranowo dianggap sebagai tokoh yang mampu mendorong kemajuan desa melalui kepengurusan Perkumpulan Pemerintah Desa Seluruh Indonesia (PAPDESI). 3:26 AM · Mar 13, 2023 1,911",3/13/2023
170,"Suara Indonesia on Twitter: ""Capaian luar biasa dari pemimpin yang luar ...",https://twitter.com/Suara62/status/1635093566941966337,"""Capaian luar biasa dari pemimpin yang luar biasa. Dimple Michelle Yeoh Merapi SURENE JAYA JAYA JAYA Ansor Pagiii ibnu riza wonwoo Perempuan Bangsa Jamie Lee Curtis #Ganjar #ganjarpranowo #GanjarHebat #NCTDREAM_THEDREAMSHOW2_in_BKK #TheGlory2 #DateMyFamily #BORNPINKinJKTday2""",3/13/2023
171,"Dila on Twitter: ""Yuk yg mau mudik GRATIS ""Mudikers GP"" bersama Sahabat ...",https://twitter.com/kudila_/status/1635126033719468034,"Yuk yg mau mudik GRATIS ""Mudikers GP"" bersama Sahabat Ganjar. Yg mau daftar disini ya: http://sahabatganjar.com/mudik2023 #MudikGratisBarengGanjar",3/13/2023
172,Dumdum on Twitter,https://twitter.com/yusuf_dumdum/status/1635171579528364033,"IPO lembaga survei apaan, bru dengar. Sdh trdftar di KPU dan Persepi ga? Pasti nggaklah. 🤣 Bikin lembaga IPO sndiri buat nyenengin bani kadrun doang 😂 😂 😂 Lucunya pndukng Anies. Ktika hsil survei klah, blg survei dibayar Ktika hsil survei Anies mnang, maka ramai2 memuji 🤣 🤣",3/13/2023
173,"🕊 on Twitter: ""Jangan sampai lewatkan moment lebaran bersama keluarga ...",https://twitter.com/fryuputrii/status/1635126020645982211,"Jangan sampai lewatkan moment lebaran bersama keluarga tercinta. Yuuk daftarkan diri kamu untuk ikutan ""Mudikers GP"" bersama Sahabat Ganjar. Karena ini terbatas ...",3/13/2023
174,"NitNot on Twitter: ""JOKOWI : SAYA SENANG CAPRES PDI PERJUANGAN DARI ...",https://twitter.com/Leonita_Lestari/status/1635257265736540166,"JOKOWI : SAYA SENANG CAPRES PDI PERJUANGAN DARI KADER SENDIRI . . . Kehadiran Jokowi, Prabowo dan Ganjar di Kebumen serta merta memantik harapan. Apa yang lama mereka tunggu seolah terjawab pada pertemuan ini. Tentu saja bagi mereka yang menunggu kemana arah telunjuk Jokowi. 13 Mar 2023 12:31:28",3/13/2023
175,"Opsi Duet Prabowo dan Ganjar di Pilpres 2024, PDIP: Selalu ... - Twitter",https://twitter.com/tvOneNews/status/1635537390243807232,"Opsi Duet Prabowo dan Ganjar di Pilpres 2024, PDIP: Selalu Ada Kemungkinan. 14 Mar 2023 07:04:35",3/14/2023
176,"kumparan on Twitter: ""Ketua Bappilu PDIP Bambang Wuryanto atau akrab ...",https://twitter.com/kumparan/status/1635479145336672262,"Ketua Bappilu PDIP Bambang Wuryanto atau akrab disapa Bambang Pacul mengungkap kans duet Ganjar Pranowo-Prabowo Subianto di Pilpres 2024. Katanya, kans itu selalu ada. #newsupdate #update #news #text 14 Mar 2023 03:13:08",3/14/2023
177,"Liputpedia99 on Twitter: ""Kondisi Ganjar pun serupa dengan Jokowi kala ...",https://twitter.com/liputpedia/status/1635462712254947329,Kondisi Ganjar pun serupa dengan Jokowi kala Pilpres lalu. Di mana Ganjar meraih elektabilitas lebih tinggi dari Prabowo Subianto di sejumlah survei saat ini. RIP Legend Bjorka perempuan bangsa #PecatSriMulyani . 14 Mar 2023 02:07:50,3/14/2023
178,"Indah Begitu Indah on Twitter: ""Faktanya Ganjar Pranowo yg Capresnya ...",https://twitter.com/TracyPedas/status/1635638515697344520,Faktanya Ganjar Pranowo yg Capresnya bukan sebaliknya ya gaess. Dukung Pak Ganjar Pranowo sbgai Capres terbaik di Pilpres 2024 mendatang ️ #GANTARI 🇮🇩 14 Mar 2023 13:46:25,3/14/2023
179,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Dalam video ini bisa ...",https://twitter.com/Sherin_Tiara/status/1635487835167014912,"Dalam video ini bisa jadi inspirasi untk semua khususnya para Gubernur - Pemimpin Daerah lainnya untk tidak korupsi, bekerja dan melayani dgn hati yg tulus, jujur jg amanah. Salut untk Pak @ganjar_pranowo Bapak Pemimpin Panutan ️ #GANTARI🇲🇨 #ganjarpranowo #GantariUntukGanjar . 14 Mar 2023 03:47:40",3/14/2023
180,"tempo.co on Twitter: ""Silang Pendapat PDIP dan Gerindra Soal Duet ...",https://twitter.com/tempodotco/status/1635450188914638849,Silang Pendapat PDIP dan Gerindra Soal Duet Prabowo - Ganjar https://nasional.tempo.co/read/1702262/silang-pendapat-pdip-dan-gerindra-soal-duet-prabowo-ganjar?utm ...,3/14/2023
181,"@Ndheso_Mendunia IX🇮🇩 on Twitter: ""kampung sblm pilpres dimulai ...",https://twitter.com/IxNdheso/status/1635662112159674373,"""kampung sblm pilpres dimulai. Prabowo kuasai Jabar, Ganjar kuasai Jawa Tengah, Jawa Timur kemungkinan dikuasai Ganjar juga. Anies cuma dapat suara dari PKS dan bbrp wilayah kecil yg memang basis pembenci Jokowi. anis pasti kalah telak. Sebenarnya, duet ini agak mulai kelihatan.""",3/14/2023
182,Kompas.com on Twitter,https://twitter.com/kompascom/status/1635502765756612610,"Bupati Semarang Ngesti Nugraha dikatakan ""drama"" oleh Gubernur Jawa Tengah Ganjar Pranowo saat menyampaikan beberapa jalan provinsi di Kabupaten Semarang rusak parah. ... Likes. Andy Tjondro @AndyTjondro · 17h. Replying to . @kompascom. Baru ""bakal"" capres lohhhh sdh gini amat ? ... Bagus nih statements nya buat jadi pemimpin Indonesia ...",3/14/2023
183,"TOMOKO🍥| MIRAIE🍥| SONIA🍥| on Twitter: ""RT @gwabdeeeee: Duet Capres ...",https://twitter.com/Tomoko0333/status/1635678768139493378,"RT @gwabdeeeee: Duet Capres @ganjarpranowo dan Cawapres @erickthohir semakin potensial untuk diusung mendekati Pilpres 2024. Potensi ini juga tidak lepas dari status Erick Thohir yg merupakan warga NU menebalkan elektabilitas yg dimiliki capres, terutama di kalangan Nahdliyin #BangkitBersamaET . 14 Mar 2023 16:26:22",3/14/2023
184,"on Twitter: ""Di akhir masa jabatannya Ganjar dihadapkan kenyataan ...",https://twitter.com/ekowboy2/status/1635569295190282240,"Tak layak naik level jadi pemimpin nasional, buzzer auto mingkem!! 1:04. ... Ganjar hanya bisa dipuja-puji, ga bisa dikritisi. ... Mar 14. Replying to . @ekowboy2. 5. 3. 19. Kadrun Tiongkok @DedyPitopang · Mar 14. Replying to . @ekowboy2. Tak tahulah masa depan Indonesia klu punya presiden kek beginian. Ambyarrrr...",3/14/2023
185,"on Twitter: ""RT @ekowboy2: Di akhir masa jabatannya Ganjar dihadapkan ...",https://twitter.com/ekowboy2/status/1635609704432033792,"RT @ekowboy2: Di akhir masa jabatannya Ganjar dihadapkan kenyataan banjir dimana-mana & kerusakan jalan makin parah.. Tak layak naik level jadi pemimpin nasional, buzzer auto mingkem!! 14 Mar 2023 11:51:56",3/14/2023
186,infoseputarindo on Twitter,https://twitter.com/indoseputarinfo/status/1635974101658640384,"Jadi banyak bahan perbincangan nih soal duet Gubernur Jawa Tengah Ganjar Pranowo dan Ketum Partai Golkar Airlangga Hartarto bisa menjadi salah satu pasangan capres-cawapres potensial di Pilpres 2024. ... duet Ganjar-Airlangga bisa terwujud jika diusung Koalisi Indonesia Bersatu (KIB) bersama PDIP. Nah, menurut kalian pasangan Ganjar-Airlangga ...",3/15/2023
187,"BU LURAH Idaman Warga💅 on Twitter: ""Pasangan GAET (Ganjar & Erick ...",https://twitter.com/serakyut/status/1635793397117255680,"""Pasangan GAET (Ganjar &amp; Erick) Selalu Unggul😎 Pak @erickthohir menjadi pendamping terbaik Pak Ganjar di Pilpres, hal tsb tercermin dari hasil sejumlah survei. Pak Ganjar dinilai mampu mengalahkan para pesaingnya ketika berpasangan dengan Pak Erick Thohir. #BangkitBersamaET""",3/15/2023
188,"Sahabat Ganjar - Official on Twitter: ""Sambil duduk di sebuah kursi ...",https://twitter.com/sahabatganjar/status/1635921150864928774,"Sambil duduk di sebuah kursi plastik, Ganjar Pranowo menanyakan satu per satu warga yang ada di hadapannya, yang juga duduk di kursi plastik. #sahabatganjar #ganjarpranowo #ganjar . 15 Mar 2023 08:29:30",3/15/2023
189,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Luar biasa all ...",https://twitter.com/Sherin_Tiara/status/1635924352230379521,"Luar biasa all, Elektabilitas Pak @ganjarpranowo terus meningkat dalam satu tahun terakhir ini. Bukti dukungan dan antusiasme masyarakat akan Kepimpinan Pak Ganjar Pranowo sangatlah tinggi. Tidak heran Pak Ganjar memiliki kinerja yg moncer dan treck record yg bersih. #GANTARI 🇮🇩 . 15 Mar 2023 08:42:14",3/15/2023
190,"Ni Andrawida on Twitter: ""Ganjar merupakan sosok pemimpin ideal yang ...",https://twitter.com/AndrawidaNi/status/1635913130357456896,"""Ganjar merupakan sosok pemimpin ideal yang sesuai dengan pancasila artinya selalu menjalin kesatuan dan persatuan bangsa #aespa Pempek Hambalang 전두환 손자 마시멜로 파이데이 대체공휴일 클튜 2.0 Assault 경상남도 田中秀和 中村航輔 反対デモ 少数意見 相席食堂 #サッカー日本代表""",3/15/2023
191,"Menurut hasil survei Litbang Kompas Januari 2023, potensi elektabilitas ...",https://twitter.com/kompascom/status/1636289986348851201,"Menurut hasil survei Litbang Kompas Januari 2023, potensi elektabilitas Ganjar mencapai 25,3-37 persen. 16 Mar 2023 08:55:08",3/16/2023
192,FH Ungkap Sosok Pemersatu Indonesia Setelah Jokowi Lengser ... - Twitter,https://twitter.com/keuangannews_id/status/1636506681084624897,"FH Ungkap Sosok Pemersatu Indonesia Setelah Jokowi Lengser: Bukan Ganjar, Apalagi Anies 16 Mar 2023 23:16:12 Keuangan News on Twitter: ""FH Ungkap Sosok Pemersatu Indonesia Setelah Jokowi Lengser: Bukan Ganjar, Apalagi Anies""",3/16/2023
193,"YONGHA on Twitter: ""Pak Ganjar, banyak blundernya. Kang Emil, juga. Pak ...",https://twitter.com/piokharisma/status/1636359115181293570,"Pak Ganjar, banyak blundernya. Kang Emil, juga. Pak Anies, ga jauh beda. Hanya tokoh sayap kiri yang cocok tampil sebagai pemimpin Indonesia. Sayangnya, ga orang kiri yg mau nekat. 16 Mar 2023 13:29:49",3/16/2023
194,"Promosikan Ganjar Capres di Sumsel, Relawan: Pemimpin RI 2024 ... - Twitter",https://twitter.com/VIVAcoid/status/1636467266190733312,"Promosikan Ganjar Capres di Sumsel, Relawan: Pemimpin RI 2024 Setelah Jokowi. 16 Mar 2023 20:39:35. Promosikan Ganjar Capres di Sumsel, Relawan: Pemimpin RI 2024 Setelah Jokowi. 16 Mar 2023 20:39:35 ...",3/16/2023
195,"Chusnul ch💞timah on Twitter: ""Kalo Ganjar - Erick Thohir, berarti ...",https://twitter.com/ch_chotimah2/status/1636559258442682368,"Kalo Ganjar - Erick Thohir, berarti pilpres 2019 terulang lg. Dan insyaAllah menang telak lagi. Elektabilitas di Atas Khofifah Hingga Cak Imin, Erick Thohir Cawapres Potensial NU.",3/17/2023
196,"Indah Begitu Indah on Twitter: ""Dibawah Kepemimpinan Pak Ganjar Pranowo ...",https://twitter.com/TracyPedas/status/1636675910157107200,"Dibawah Kepemimpinan Pak Ganjar Pranowo 35 Kabupaten/ Kota di Jawa Tengah raih Opini WTP dari BPK. Keren memang Pak Ganjar Pemimpin yg cerdas, jujur, amanah dan sosok panutan ️ #GANTARI 🇮🇩 17 Mar 2023 10:28:39",3/17/2023
